user_id,total_questions,avg_time_spent,total_sessions,most_common_answer
u112864,60,24349.966666666667,46,b
u112865,61,47655.65573770492,47,b
u112866,13,24769.23076923077,13,a
u112867,4,3750.0,4,c
u112868,30,10899.833333333334,16,b
u112869,30,15699.833333333334,16,b
u11287,2499,35392.557022809124,2441,a
u112870,42,31761.85714285714,28,a
u112871,2,10000.0,2,b
u112872,40,25299.925,26,b
u112873,13,19999.846153846152,7,c
u112874,50,22760.0,36,b
u112875,30,19466.5,16,a
u112876,148,27405.344594594593,93,c
u112877,30,29366.5,16,a
u112878,30,28566.633333333335,16,a
u112879,30,21866.466666666667,16,b
u11288,989,19621.83619817998,972,a
u112880,7,20857.14285714286,5,a
u112881,30,27799.8,16,b
u112882,2,22000.0,2,b
u112883,30,23533.166666666668,16,a
u112884,30,16066.566666666668,16,a
u112885,50,36599.98,36,c
u112886,13,29000.0,13,c
u112887,261,23019.141762452105,244,a
u112888,4,21000.0,4,c
u112889,4,23000.0,4,d
u11289,190,18842.105263157893,190,a
u112890,30,4166.466666666666,16,c
u112891,30,29599.833333333332,16,d
u112892,40,32149.9,26,b
u112893,47,20723.340425531915,33,c
u112894,1,19000.0,1,c
u112895,30,20099.833333333332,16,b
u112896,4,15500.0,4,b
u112897,40,20774.9,26,d
u112898,52,27019.173076923078,38,a
u112899,30,30299.9,16,a
u1129,133,19225.496240601504,104,b
u11290,8,18500.0,8,a
u112900,94,22074.436170212764,80,a
u112901,31,41386.967741935485,17,a
u112902,7,16571.285714285714,5,b
u112903,31,21774.032258064515,17,c
u112904,2,18000.0,2,c
u112905,4858,29849.85446685879,3894,a
u112906,2,18500.0,2,a
u112907,30,20333.2,16,a
u112908,30,35733.2,16,b
u112909,3,29333.333333333332,3,a
u11291,506,24735.177865612648,506,a
u112910,30,24333.2,16,d
u112911,13,14384.538461538461,7,c
u112912,4,21250.0,4,a
u112913,2,21000.0,2,b
u112914,30,32233.266666666666,16,b
u112915,30,24999.8,16,d
u112916,30,44466.53333333333,16,a
u112917,3,14666.666666666666,3,b
u112918,40,20524.875,26,d
u112919,1,23000.0,1,b
u11292,8,20125.0,8,c
u112920,40,26174.9,26,a
u112921,40,29949.9,26,c
u112922,10,20199.8,6,b
u112923,30,20366.566666666666,16,d
u112924,1203,23970.064006650042,1166,b
u112925,100,19709.95,86,c
u112926,86,24488.36046511628,72,b
u112927,4,18500.0,4,d
u112928,30,5533.233333333334,16,a
u112929,4,18250.0,4,c
u11293,559,23685.02504472272,350,b
u112930,4,22000.0,4,b
u112931,10,19699.9,6,c
u112932,30,35299.933333333334,16,a
u112933,30,14066.566666666668,16,b
u112934,62,38258.01612903226,48,b
u112935,110,16018.154545454545,92,b
u112936,30,26633.233333333334,16,a
u112937,30,9899.9,16,d
u112938,10,23299.8,6,b
u112939,30,4766.466666666666,16,a
u11294,412,21987.813106796115,372,b
u112940,30,11566.466666666667,16,b
u112941,30,14099.833333333334,16,a
u112942,30,28566.466666666667,16,c
u112943,4,17750.0,4,b
u112944,30,25699.866666666665,16,c
u112945,50,9039.98,36,a
u112946,30,24766.533333333333,16,a
u112947,7,29285.428571428572,5,c
u112948,10,27699.8,6,a
u112949,3,21333.333333333332,3,b
u11295,1960,38740.154591836734,1291,c
u112950,30,4933.233333333334,16,b
u112951,40,22574.9,26,d
u112952,30,19633.1,16,b
u112953,1,23000.0,1,b
u112954,30,25566.533333333333,16,b
u112955,14,9714.07142857143,8,c
u112956,166,21626.469879518074,151,b
u112957,40,23224.85,26,b
u112958,2,16500.0,2,b
u112959,3,18666.666666666668,3,a
u11296,82,72987.78048780488,72,a
u112960,30,21133.166666666668,16,a
u112961,3,25333.333333333332,3,d
u112962,30,4799.8,16,a
u112963,4,21000.0,4,d
u112964,40,18174.9,26,b
u112965,690,14153.615942028986,676,b
u112966,7,29428.571428571428,5,d
u112967,36,16111.0,22,b
u112968,30,7466.533333333334,16,c
u112969,3,27333.333333333332,3,c
u11297,143,31559.440559440558,121,b
u112970,20,3199.75,12,b
u112971,30,19399.933333333334,16,a
u112972,33,5424.060606060606,19,a
u112973,3214,23578.667081518357,1867,c
u112974,215,38646.46046511628,122,c
u112975,2,21000.0,2,b
u112976,1,19000.0,1,d
u112977,60,17549.933333333334,46,a
u112978,4,17750.0,4,a
u112979,1,21000.0,1,b
u11298,8,39750.0,8,b
u112980,12,37083.333333333336,12,b
u112981,30,3866.6,16,b
u112982,40,9124.9,26,a
u112983,50,28279.94,36,a
u112984,82,29317.024390243903,52,a
u112985,40,31374.85,26,c
u112986,1190,20750.380672268908,1017,b
u112987,4,20500.0,4,c
u112988,42,20738.0,27,a
u112989,3,14666.666666666666,3,a
u11299,626,26589.35463258786,441,a
u112990,4,24250.0,4,a
u112991,53,61245.16981132075,38,b
u112992,30,20333.333333333332,16,b
u112993,40,27374.9,26,a
u112994,38,7631.526315789473,24,a
u112995,171,23421.02923976608,157,b
u112996,4,1750.0,4,b
u112997,3,19000.0,3,b
u112998,50,26079.88,36,b
u112999,2,24000.0,2,b
u113,37,36135.13513513513,31,a
u1130,14,33214.28571428572,11,b
u11300,39,23358.97435897436,39,d
u113000,30,18166.566666666666,16,b
u113001,30,38066.5,16,c
u113002,7,3428.5714285714284,5,c
u113003,30,21999.933333333334,16,a
u113004,40,29324.975,26,d
u113005,30,23666.633333333335,16,d
u113006,32,13843.625,18,a
u113007,141,26950.241134751774,107,c
u113008,30,28633.166666666668,16,d
u113009,90,23922.166666666668,74,b
u11301,305,17911.475409836065,301,a
u113010,4,17750.0,4,b
u113011,1338,22482.01494768311,792,b
u113012,366,18155.72950819672,352,b
u113013,30,3599.9666666666667,16,c
u113014,32,28812.375,18,d
u113015,32,32562.375,18,a
u113016,30,31066.5,16,d
u113017,2,21500.0,2,b
u113018,30,32466.6,16,a
u113019,10,25300.0,6,b
u11302,158,21753.164556962027,156,a
u113020,30,24033.233333333334,16,a
u113021,32,5781.15625,18,c
u113022,1,17000.0,1,b
u113023,55,25145.363636363636,41,b
u113024,4,11750.0,4,b
u113025,35,18742.657142857144,21,a
u113026,86,19953.441860465115,62,a
u113027,13,21230.615384615383,7,a
u113028,2,11500.0,2,b
u113029,13,23307.384615384617,7,b
u11303,2034,41917.37315634218,1634,a
u113030,4,19500.0,4,d
u113031,31,15064.354838709678,17,a
u113032,107,29943.89719626168,92,c
u113033,30,6466.566666666667,16,a
u113034,30,12599.933333333332,16,c
u113035,30,21633.1,16,b
u113036,156,24769.1858974359,129,b
u113037,4,22250.0,4,c
u113038,155,27161.322580645163,85,b
u113039,30,12366.5,16,b
u11304,2841,41566.727560718056,1269,b
u113040,31,5967.548387096775,17,a
u113041,30,35200.0,16,d
u113042,40,18774.875,26,c
u113043,13,17922.69230769231,7,c
u113044,30,5799.833333333333,16,a
u113045,1913,47326.30005227392,1163,b
u113046,30,15699.8,16,b
u113047,250,24635.924,183,b
u113048,30,20466.566666666666,16,d
u113049,30,36099.833333333336,16,a
u11305,52,23096.153846153848,52,a
u113050,30,9099.833333333334,16,a
u113051,666,32866.35735735736,535,a
u113052,30,3333.133333333333,16,c
u113053,60,18433.266666666666,46,a
u113054,2,14000.0,2,b
u113055,1,16000.0,1,d
u113056,40,35774.925,26,d
u113057,30,26399.8,16,b
u113058,1809,19664.417357656162,1182,b
u113059,4,17750.0,4,b
u11306,246,28422.731707317074,106,b
u113060,4,20750.0,4,b
u113061,30,26166.466666666667,16,b
u113062,30,101966.5,16,b
u113063,2,21000.0,2,b
u113064,30,26633.166666666668,16,b
u113065,30,33633.3,16,c
u113066,10,16199.8,6,d
u113067,3,15000.0,3,b
u113068,1,18000.0,1,a
u113069,1211,22437.53344343518,849,b
u11307,3417,20475.85601404741,3404,b
u113070,1,21000.0,1,b
u113071,4,16250.0,4,b
u113072,30,25233.2,16,d
u113073,42,16714.214285714286,28,b
u113074,600,27998.318333333333,442,b
u113075,2,4500.0,2,a
u113076,30,18966.6,16,d
u113077,722,27735.448753462602,708,b
u113078,30,7999.833333333333,16,b
u113079,40,38124.95,26,d
u11308,8,14750.0,8,a
u113080,4,17250.0,4,c
u113081,30,8966.566666666668,16,d
u113082,4,2000.0,4,a
u113083,2,23000.0,2,b
u113084,30,14866.6,16,a
u113085,4,17250.0,4,c
u113086,1,27000.0,1,c
u113087,30,16333.166666666666,16,a
u113088,145,24517.220689655172,131,c
u113089,3,22000.0,3,b
u11309,535,37291.5738317757,495,a
u113090,45,22599.955555555556,31,a
u113091,30,9966.533333333333,16,b
u113092,1,21000.0,1,a
u113093,30,14433.266666666666,16,a
u113094,30,25633.3,16,d
u113095,44,17022.613636363636,30,c
u113096,3,25666.666666666668,3,d
u113097,1,43000.0,1,c
u113098,13,15999.615384615385,7,b
u113099,30,19266.566666666666,16,a
u1131,160,19218.71875,141,a
u11310,528,23821.958333333332,504,a
u113100,30,24699.833333333332,16,d
u113101,30,5033.2,16,a
u113102,2,19000.0,2,b
u113103,4,21250.0,4,a
u113104,30,25833.3,16,d
u113105,4,23000.0,4,a
u113106,252,21619.027777777777,231,b
u113107,3,16000.0,3,b
u113108,30,39533.13333333333,16,a
u113109,35,27371.314285714285,21,c
u11311,484,17743.801652892562,483,b
u113110,30,26099.933333333334,16,d
u113111,30,29533.166666666668,16,d
u113112,30,9199.833333333334,16,a
u113113,30,17699.8,16,c
u113114,30,5133.066666666667,16,d
u113115,40,20799.975,26,b
u113116,4,15250.0,4,a
u113117,3,19333.333333333332,3,a
u113118,36,33999.86111111111,22,b
u113119,30,24633.2,16,a
u11312,519,25736.003853564547,453,a
u113120,280,16196.421428571428,266,b
u113121,40,14099.825,26,a
u113122,4,23250.0,4,a
u113123,30,28699.866666666665,16,c
u113124,1718,26439.945285215366,1183,b
u113125,36,24416.555555555555,22,c
u113126,30,31266.533333333333,16,a
u113127,16,35562.3125,8,b
u113128,50,24999.88,36,b
u113129,30,17699.9,16,a
u11313,8,24125.0,8,c
u113130,7,18142.714285714286,5,a
u113131,4,8500.0,4,a
u113132,30,31933.2,16,a
u113133,207,32304.318840579712,132,c
u113134,2158,27776.142261353103,1232,a
u113135,96,21739.541666666668,82,b
u113136,4,21000.0,4,c
u113137,3,18333.333333333332,3,a
u113138,30,14199.9,16,c
u113139,2,19500.0,2,b
u11314,397,27911.83879093199,348,b
u113140,235,27638.26808510638,217,a
u113141,32,20031.15625,18,b
u113142,30,34599.833333333336,16,b
u113143,265,18283.0,248,b
u113144,3,16666.666666666668,3,a
u113145,30,39799.86666666667,16,b
u113146,40,23174.95,26,b
u113147,30,34633.26666666667,16,c
u113148,11,26999.727272727272,7,d
u113149,486,33399.16049382716,401,b
u11315,116,21137.922413793105,114,b
u113150,155,27328.870967741936,96,b
u113151,13,17999.76923076923,7,d
u113152,30,27499.933333333334,16,b
u113153,42,11452.333333333334,27,b
u113154,30,26433.166666666668,16,a
u113155,13,12153.461538461539,7,b
u113156,10,18299.9,6,c
u113157,30,5299.833333333333,16,a
u113158,40,23749.9,26,a
u113159,30,37666.53333333333,16,d
u11316,7,19428.571428571428,7,b
u113160,40,20074.875,26,b
u113161,36,8666.611111111111,22,a
u113162,30,29133.2,16,b
u113163,33,8696.818181818182,19,c
u113164,52,29288.403846153848,38,c
u113165,30,13766.533333333333,16,b
u113166,1,28000.0,1,a
u113167,30,26499.733333333334,16,a
u113168,30,33966.566666666666,16,a
u113169,10,21699.9,6,b
u11317,328,24621.951219512193,323,b
u113170,1,21000.0,1,b
u113171,278,18910.057553956834,262,a
u113172,340,19767.632352941175,322,c
u113173,218,16018.330275229358,197,b
u113174,10,16799.7,6,a
u113175,4,18250.0,4,d
u113176,30,31399.833333333332,16,c
u113177,70,25671.414285714287,56,c
u113178,30,7499.866666666667,16,b
u113179,30,16366.533333333333,16,c
u11318,1780,25374.719101123595,1756,a
u113180,7,11571.42857142857,5,b
u113181,4,18000.0,4,d
u113182,30,14499.8,16,b
u113183,30,5766.5,16,c
u113184,30,6099.733333333334,16,a
u113185,10,19999.6,6,b
u113186,31,7612.741935483871,17,a
u113187,60,17149.933333333334,46,a
u113188,30,29866.566666666666,16,d
u113189,30,12733.233333333334,16,b
u11319,317,20526.81388012618,317,a
u113190,8,16500.0,8,c
u113191,4,30500.0,4,d
u113192,30,10299.933333333332,16,b
u113193,7,20428.285714285714,5,a
u113194,40,24099.975,26,c
u113195,40,30474.875,26,d
u113196,167,23425.149700598802,101,a
u113197,30,9266.566666666668,16,a
u113198,30,12966.433333333332,16,b
u113199,4,22000.0,4,b
u1132,500,16179.756,273,b
u11320,715,47528.639160839164,356,a
u113200,7,11857.142857142857,5,a
u113201,2,34500.0,2,b
u113202,30,16999.8,16,b
u113203,7,16285.57142857143,5,b
u113204,40,20274.9,26,c
u113205,30,30766.533333333333,16,b
u113206,30,45633.2,16,d
u113207,3,18666.666666666668,3,d
u113208,599,23267.08514190317,416,a
u113209,30,22966.566666666666,16,b
u113210,4,10000.0,4,a
u113211,1,22000.0,1,b
u113212,2,21000.0,2,a
u113213,40,27699.85,26,b
u113214,30,21099.8,16,d
u113215,60,23716.583333333332,46,b
u113216,30,27599.966666666667,16,a
u113217,30,22866.533333333333,16,d
u113218,30,3499.8333333333335,16,a
u113219,4,19500.0,4,b
u11322,3234,11639.351267779839,2533,b
u113220,13,18846.0,7,a
u113221,63,26714.190476190477,49,c
u113222,3,20666.666666666668,3,b
u113223,1117,26473.3921217547,652,b
u113224,30,9033.166666666666,16,d
u113225,138,18289.840579710144,124,a
u113226,30,26099.866666666665,16,c
u113227,30,33433.3,16,a
u113228,51,12744.980392156862,37,c
u113229,4,10500.0,4,a
u11323,143,17657.335664335664,124,a
u113230,37,29837.756756756757,23,d
u113231,30,27699.766666666666,16,a
u113232,30,23133.266666666666,16,c
u113233,26,8884.538461538461,15,a
u113234,20,2899.95,12,a
u113235,10,25599.9,6,a
u113236,40,13999.875,26,c
u113237,112,20928.535714285714,98,b
u113238,4,19500.0,4,c
u113239,30,22833.366666666665,16,c
u11324,1276,32194.30172413793,749,c
u113240,60,25549.95,46,b
u113241,10,4200.0,6,b
u113242,961,24711.73152965661,898,c
u113243,30,22799.9,16,b
u113244,30,18333.2,16,b
u113245,39,11871.589743589744,25,b
u113246,30,26566.533333333333,16,b
u113247,40,15324.95,26,a
u113248,4,15500.0,4,b
u113249,30,20299.8,16,d
u11325,481,29762.90020790021,244,b
u113250,36,25388.805555555555,22,a
u113251,1,22000.0,1,b
u113252,50,19299.92,36,c
u113253,4,17750.0,4,a
u113254,30,4166.433333333333,16,a
u113255,7,12571.42857142857,5,c
u113256,40,25299.85,26,c
u113257,4,3500.0,4,a
u113258,326,26453.972392638036,307,b
u113259,2,17500.0,2,b
u11326,95,21515.673684210527,79,a
u113260,30,26599.833333333332,16,c
u113261,2,22000.0,2,d
u113262,50,26259.94,36,c
u113263,41,18634.073170731706,27,b
u113264,30,8700.0,16,a
u113265,41,26902.341463414636,27,b
u113266,30,25733.2,16,d
u113267,4,21750.0,4,b
u113268,30,23099.766666666666,16,a
u113269,4,11500.0,4,c
u11327,14,18714.285714285714,14,c
u113270,4,15500.0,4,a
u113271,40,6849.925,26,b
u113272,30,5233.233333333334,16,d
u113273,10,16899.6,6,b
u113274,30,36766.53333333333,16,b
u113275,1518,28410.33860342556,1276,b
u113276,7,24856.85714285714,5,d
u113277,4,18750.0,4,b
u113278,30,27833.166666666668,16,c
u113279,1,14000.0,1,d
u11328,78,45538.46153846154,66,b
u113280,30,3833.233333333333,16,b
u113281,60,22866.633333333335,46,a
u113282,30,20899.866666666665,16,a
u113283,40,37724.9,26,a
u113284,30,22099.933333333334,16,a
u113285,30,36999.86666666667,16,d
u113286,4,12000.0,4,d
u113287,722,28738.117728531855,522,c
u113288,50,19879.94,36,a
u113289,1,21000.0,1,a
u11329,9,28888.88888888889,9,b
u113290,153,33013.02614379085,106,b
u113291,4,21000.0,4,b
u113292,1,21000.0,1,b
u113293,1089,27435.240587695134,960,b
u113294,34,11088.117647058823,20,b
u113295,50,22019.96,36,d
u113296,10,11299.8,6,d
u113297,4,12250.0,4,a
u113298,4,18000.0,4,c
u113299,3,20333.333333333332,3,d
u1133,790,17232.872151898733,681,a
u11330,316,21379.743670886077,297,c
u113300,50,30839.86,36,b
u113301,22,30045.454545454544,22,a
u113302,30,9166.533333333333,16,a
u113303,164,24591.426829268294,150,b
u113304,1,15000.0,1,d
u113305,55,30036.30909090909,39,d
u113306,7,19857.0,5,a
u113307,30,4666.6,16,b
u113308,30,18333.2,16,a
u113309,30,15533.2,16,b
u11331,198,21550.50505050505,186,b
u113310,390,31389.633333333335,254,b
u113311,4,17250.0,4,b
u113312,30,19066.633333333335,16,b
u113313,30,28799.9,16,c
u113314,30,18166.533333333333,16,b
u113315,30,28166.566666666666,16,c
u113316,30,32133.133333333335,16,a
u113317,30,5966.433333333333,16,b
u113318,4,7250.0,4,c
u113319,13,17922.76923076923,7,c
u11332,1526,39840.07142857143,537,a
u113320,436,35112.31880733945,297,c
u113321,98,18285.663265306124,82,b
u113322,4,21250.0,4,c
u113323,4,7250.0,4,c
u113324,30,3766.5,16,c
u113325,30,28599.9,16,d
u113326,30,3199.866666666667,16,b
u113327,7,26142.714285714286,5,b
u113328,327,21712.532110091743,308,b
u113329,3,33333.333333333336,3,a
u11333,2137,41700.87365465606,875,b
u113330,30,28466.566666666666,16,c
u113331,10,10899.6,6,c
u113332,30,28233.233333333334,16,a
u113333,30,22733.133333333335,16,d
u113334,97,31938.092783505155,82,b
u113335,3,23666.666666666668,3,a
u113336,22,23727.227272727272,14,b
u113337,149,27536.85234899329,101,b
u113338,4,4500.0,4,b
u113339,45,30311.088888888888,31,b
u11334,28,35178.57142857143,19,a
u113340,30,5866.466666666666,16,a
u113341,4,23000.0,4,d
u113342,1,26000.0,1,b
u113343,4,22250.0,4,c
u113344,4,26250.0,4,c
u113345,187,39834.133689839575,116,c
u113346,30,25966.566666666666,16,d
u113347,40,28274.975,26,b
u113348,4,16500.0,4,b
u113349,30,12233.266666666666,16,a
u11335,666,36495.35585585586,364,a
u113350,30,27233.233333333334,16,d
u113351,50,26059.88,36,b
u113352,34,21205.823529411766,20,d
u113353,30,21199.866666666665,16,c
u113354,30,30833.133333333335,16,c
u113355,41,23560.853658536584,27,c
u113356,2,25000.0,2,b
u113357,30,28799.833333333332,16,d
u113358,1,20000.0,1,d
u113359,30,26799.8,16,b
u11336,353,33413.4985835694,205,b
u113360,40,33799.9,26,a
u113361,874,21399.308924485125,859,a
u113362,4,43750.0,4,a
u113363,40,21099.875,26,a
u113364,607,20561.751235584845,504,c
u113365,30,7166.633333333333,16,b
u113366,4,20750.0,4,c
u113367,80,14587.4125,66,b
u113368,30,23666.5,16,a
u113369,129,39023.232558139534,112,a
u11337,7,7428.571428571428,7,a
u113370,4,18500.0,4,d
u113371,30,27666.433333333334,16,a
u113372,2,16500.0,2,b
u113373,7,21285.714285714286,5,d
u113374,40,12424.9,26,a
u113375,30,7033.233333333334,16,b
u113376,30,29499.933333333334,16,b
u113377,65,21892.246153846154,51,a
u113378,4,8000.0,4,b
u113379,4,3750.0,4,a
u11338,320,23053.125,320,b
u113380,4,20000.0,4,a
u113381,30,3999.866666666667,16,c
u113382,40,41399.875,26,b
u113383,2,21000.0,2,a
u113384,4,22750.0,4,b
u113385,30,22733.233333333334,16,a
u113386,152,27065.75657894737,138,b
u113387,33,8939.242424242424,19,a
u113388,40,19124.975,26,b
u113389,13,20307.46153846154,7,b
u11339,88,30806.81818181818,88,b
u113390,30,22866.533333333333,16,d
u113391,2,13000.0,2,b
u113392,1222,20719.12193126023,495,a
u113393,30,33599.86666666667,16,a
u113394,40,29324.975,26,c
u113395,30,26033.333333333332,16,c
u113396,4,9500.0,4,c
u113397,2,19500.0,2,d
u113398,30,34133.2,16,a
u113399,4664,19663.29759862779,3189,b
u1134,1632,3627.450980392157,1626,c
u11340,603,22228.824212271975,532,a
u113400,33,28545.363636363636,19,b
u113401,359,23011.100278551534,302,b
u113402,357,22263.299719887957,335,c
u113403,43,21674.372093023256,29,c
u113404,4,16000.0,4,b
u113405,30,8666.566666666668,16,a
u113406,30,4599.866666666667,16,c
u113407,31,3935.2580645161293,17,a
u113408,30,28433.2,16,d
u113409,30,21399.833333333332,16,a
u11341,823,26168.886998784932,757,b
u113410,50,23579.92,36,a
u113411,33,6818.060606060606,19,a
u113412,30,6933.2,16,b
u113413,40,24149.95,26,a
u113414,767,17391.093872229467,640,a
u113415,30,26099.933333333334,16,b
u113416,4,17250.0,4,c
u113417,30,25266.5,16,c
u113418,4,19250.0,4,c
u113419,30,24066.566666666666,16,a
u11342,13,15230.76923076923,13,b
u113420,44,16249.931818181818,30,b
u113421,4,18500.0,4,b
u113422,131,20030.458015267177,88,b
u113423,40,17999.825,26,c
u113424,4,5750.0,4,b
u113425,30,19399.866666666665,16,d
u113426,3,23333.333333333332,3,a
u113427,59,38474.50847457627,44,a
u113428,30,25533.166666666668,16,c
u113429,4,20000.0,4,b
u11343,2310,21883.471861471862,1909,a
u113430,197,28456.84263959391,183,b
u113431,7,22142.571428571428,5,a
u113432,7,28285.571428571428,5,a
u113433,35,37057.0,21,d
u113434,194,26865.938144329895,148,c
u113435,30,17433.166666666668,16,b
u113436,2,13500.0,2,b
u113437,7,20285.714285714286,5,d
u113438,4,12750.0,4,b
u113439,138,26355.043478260868,123,a
u11344,1,8000.0,1,a
u113440,10,21299.8,6,a
u113441,211,21037.895734597158,194,c
u113442,7,17428.571428571428,5,d
u113443,2,18000.0,2,b
u113444,4,17000.0,4,b
u113445,1,23000.0,1,b
u113446,30,22066.533333333333,16,b
u113447,34,16441.029411764706,20,b
u113448,65,23892.30769230769,50,b
u113449,30,29633.166666666668,16,c
u11345,195,40240.93846153846,143,a
u113450,30,22333.166666666668,16,d
u113451,30,25099.8,16,b
u113452,30,18833.166666666668,16,b
u113453,82,26597.524390243903,67,b
u113454,49,30224.428571428572,35,c
u113455,30,35799.9,16,d
u113456,2,14500.0,2,b
u113457,4,17750.0,4,b
u113458,4,23500.0,4,b
u113459,3,32333.333333333332,3,a
u11346,1735,38072.01959654179,1427,a
u113460,30,34233.166666666664,16,a
u113461,3,22333.333333333332,3,b
u113462,30,46566.53333333333,16,a
u113463,394,20520.294416243654,380,b
u113464,46,25804.304347826088,32,a
u113465,30,6766.433333333333,16,c
u113466,565,29376.92389380531,372,b
u113467,4,18000.0,4,d
u113468,30,11533.3,16,a
u113469,50,18039.96,36,b
u11347,10,26200.0,10,b
u113470,2,11500.0,2,c
u113471,177,23327.666666666668,163,b
u113472,43,25976.558139534885,29,a
u113473,30,2633.133333333333,16,a
u113474,30,4666.466666666666,16,a
u113475,30,16033.266666666666,16,c
u113476,88,20499.94318181818,74,a
u113477,30,23866.566666666666,16,b
u113478,30,5966.566666666667,16,b
u113479,30,30333.166666666668,16,d
u11348,18075,12693.111701244814,18037,b
u113480,55,31181.727272727272,40,c
u113481,440,28140.895454545454,401,b
u113482,7,28428.428571428572,5,c
u113483,32,24812.46875,18,b
u113484,1,18000.0,1,b
u113485,342,27184.207602339182,327,a
u113486,1,17000.0,1,d
u113487,50,20979.9,36,b
u113488,30,23899.9,16,c
u113489,98,24948.928571428572,72,d
u113490,50,22879.88,36,a
u113491,177,30180.64406779661,113,c
u113492,30,18833.166666666668,16,a
u113493,7,22857.14285714286,5,b
u113494,30,11799.833333333334,16,b
u113495,30,4999.966666666666,16,a
u113496,30,21133.233333333334,16,a
u113497,7,22428.428571428572,5,b
u113498,32,24093.59375,18,d
u113499,40,22525.0,26,a
u1135,689,21233.518142235123,376,a
u11350,1145,14882.953711790393,1079,b
u113500,94,39276.55319148936,78,b
u113501,19,16841.894736842107,11,c
u113502,7,22428.285714285714,5,a
u113503,4,7250.0,4,b
u113504,30,8666.5,16,a
u113505,4,19250.0,4,b
u113506,126,16047.563492063493,112,b
u113507,4,13250.0,4,c
u113508,3,25333.333333333332,3,b
u113509,4,22250.0,4,d
u11351,7,19142.85714285714,7,d
u113510,30,30666.533333333333,16,c
u113511,4,18250.0,4,d
u113512,30,21966.533333333333,16,b
u113513,3,13333.333333333334,3,a
u113514,4,14500.0,4,b
u113515,31,19193.41935483871,17,a
u113516,30,4699.8,16,b
u113517,30,20533.1,16,a
u113518,3,22333.333333333332,3,c
u113519,30,2766.633333333333,16,a
u11352,128,30523.4375,127,a
u113520,585,14416.916239316239,333,b
u113521,7,23714.14285714286,5,a
u113522,30,27966.566666666666,16,b
u113523,40,27299.85,26,a
u113524,4,17750.0,4,d
u113525,30,23733.166666666668,16,d
u113526,30,37633.1,16,b
u113527,30,18533.3,16,a
u113528,30,19466.566666666666,16,a
u113529,40,29974.825,26,b
u11353,1167,21812.302485004286,1041,b
u113530,30,19466.633333333335,16,a
u113531,1059,19519.24551463645,738,a
u113532,30,19666.633333333335,16,c
u113533,1,19000.0,1,b
u113534,7,22428.571428571428,5,c
u113535,30,32799.833333333336,16,a
u113536,7,17142.85714285714,5,b
u113537,30,10666.6,16,d
u113538,1,35000.0,1,c
u113539,30,8066.533333333334,16,a
u11354,667,18331.334332833583,495,c
u113540,30,16633.2,16,b
u113541,4,24000.0,4,b
u113542,4,3750.0,4,b
u113543,34,24941.08823529412,20,b
u113544,30,28366.566666666666,16,b
u113545,3,25333.333333333332,3,b
u113546,30,23599.866666666665,16,b
u113547,40,29174.85,26,c
u113548,7,20142.714285714286,5,a
u113549,50,21519.94,36,b
u11355,7076,28062.69601469757,5480,b
u113550,30,26200.0,16,a
u113551,30,15999.866666666667,16,b
u113552,2,41500.0,2,b
u113553,10,15800.0,10,c
u113554,4,18750.0,4,b
u113555,30,20599.8,16,b
u113556,30,20966.533333333333,16,b
u113557,4,13000.0,4,a
u113558,70,20428.485714285714,56,b
u113559,32,16843.65625,18,a
u11356,7,29428.571428571428,7,a
u113560,30,28833.233333333334,16,a
u113561,379,22226.889182058047,296,b
u113562,30,7599.866666666667,16,b
u113563,191,17675.293193717276,130,c
u113564,30,34199.833333333336,16,d
u113565,4,4500.0,4,a
u113566,3,11000.0,3,b
u113567,2,8000.0,2,b
u113568,43,26790.581395348836,29,b
u113569,30,11099.933333333332,16,c
u11357,5522,21443.02299891344,4379,b
u113570,30,12199.766666666666,16,b
u113571,45,37844.4,30,d
u113572,2,23500.0,2,d
u113573,30,16999.8,16,b
u113574,30,21099.8,16,c
u113575,40,39599.975,26,b
u113576,3,11333.333333333334,3,a
u113577,4,17750.0,4,c
u113578,30,34133.26666666667,16,b
u113579,70,23985.614285714284,56,a
u11358,749,26140.185580774367,720,a
u113580,30,28233.266666666666,16,d
u113581,3,25666.666666666668,3,a
u113582,10,18799.9,6,b
u113583,153,20568.59477124183,138,a
u113584,33,31757.515151515152,19,b
u113585,36,22694.277777777777,22,c
u113586,321,23177.560747663552,230,a
u113587,4,19250.0,4,b
u113588,30,4533.2,16,c
u113589,30,42633.23333333333,16,c
u11359,1826,31427.01916757941,1048,a
u113590,30,15899.8,16,b
u113591,30,11433.233333333334,16,b
u113592,30,15066.566666666668,16,b
u113593,30,23233.233333333334,16,d
u113594,4,21000.0,4,a
u113595,33,7939.333333333333,19,d
u113596,7,20142.571428571428,5,a
u113597,4,27750.0,4,c
u113598,7,20857.14285714286,5,b
u113599,10,21900.0,6,a
u1136,3017,28731.54955253563,1831,a
u11360,7,17714.285714285714,7,c
u113600,30,28499.9,16,a
u113601,1305,18214.521072796935,1151,b
u113602,7,17142.571428571428,5,b
u113603,4,30250.0,4,a
u113604,50,34339.92,36,b
u113605,7,22142.85714285714,5,a
u113606,30,26966.466666666667,16,a
u113607,4,23000.0,4,b
u113608,40,5899.85,26,a
u113609,50,27739.88,36,b
u11361,300,22320.0,252,a
u113610,2,20500.0,2,b
u113611,30,11866.566666666668,16,a
u113612,36,31250.0,22,c
